tract_id,pct_ebll_cat,primary_county,per_eblls_label,num_EBLLs_tract,tested,pct_ebll_county,pct_ebll_cat_label
27163071017,2,Washington County,About 0.9%,*1-4,421,0.30%,No significant difference
27163071018,2,Washington County,About 0.9%,*1-4,815,0.30%,No significant difference
27163071101,2,Washington County,0.00%,0,113,0.30%,No significant difference
27163071102,2,Washington County,0.00%,0,141,0.30%,No significant difference
27163071206,2,Washington County,About 0.9%,*1-4,599,0.30%,No significant difference
27163071207,1,Washington County,0.00%,0,452,0.30%,Significantly lower (<0.9%)
27163071208,2,Washington County,About 0.9%,*1-4,345,0.30%,No significant difference
27163071209,2,Washington County,About 0.9%,*1-4,366,0.30%,No significant difference
27163071300,2,Washington County,About 0.9%,*1-4,392,0.30%,No significant difference
27163071400,2,Washington County,About 0.9%,*1-4,471,0.30%,No significant difference
27165950100,2,Watonwan County,About 0.9%,*1-4,183,1.90%,No significant difference
27165950200,2,Watonwan County,1.40%,5,348,1.90%,No significant difference
27165950300,3,Watonwan County,> 0.9%,*1-4,143,1.90%,Significantly higher (1-2 times)
27167950100,3,Wilkin County,3.60%,5,138,1.70%,Significantly higher (1-2 times)
27167950200,2,Wilkin County,About 0.9%,*1-4,169,1.70%,No significant difference
27169670100,2,Winona County,1.80%,5,277,2.70%,No significant difference
27169670200,2,Winona County,About 0.9%,*1-4,151,2.70%,No significant difference
27169670300,3,Winona County,2.60%,6,230,2.70%,Significantly higher (1-2 times)
27169670400,3,Winona County,> 0.9%,*1-4,101,2.70%,Significantly higher (1-2 times)
27169670500,2,Winona County,0.00%,0,35,2.70%,No significant difference
27169670600,3,Winona County,> 0.9%,*1-4,87,2.70%,Significantly higher (1-2 times)
27169670700,2,Winona County,About 0.9%,*1-4,107,2.70%,No significant difference
27169670800,2,Winona County,About 0.9%,*1-4,196,2.70%,No significant difference
27169670900,2,Winona County,About 0.9%,*1-4,125,2.70%,No significant difference
27169671000,2,Winona County,About 0.9%,*1-4,141,2.70%,No significant difference
27171100100,1,Wright County,< 0.9%,*1-4,848,0.20%,Significantly lower (<0.9%)
27171100202,2,Wright County,0.00%,0,60,0.20%,No significant difference
27171100203,2,Wright County,0.00%,0,294,0.20%,No significant difference
27171100204,2,Wright County,About 0.9%,*1-4,722,0.20%,No significant difference
27171100300,1,Wright County,0.00%,0,363,0.20%,Significantly lower (<0.9%)
27171100400,2,Wright County,0.00%,0,266,0.20%,No significant difference
27171100500,2,Wright County,About 0.9%,*1-4,219,0.20%,No significant difference
27171100701,2,Wright County,About 0.9%,*1-4,324,0.20%,No significant difference
27171100702,2,Wright County,About 0.9%,*1-4,471,0.20%,No significant difference
27171100703,1,Wright County,0.00%,0,382,0.20%,Significantly lower (<0.9%)
27171100801,2,Wright County,About 0.9%,*1-4,653,0.20%,No significant difference
27171100802,2,Wright County,About 0.9%,*1-4,534,0.20%,No significant difference
27171100900,2,Wright County,About 0.9%,*1-4,378,0.20%,No significant difference
27171101000,2,Wright County,0.00%,0,257,0.20%,No significant difference
27171101100,1,Wright County,0.00%,0,485,0.20%,Significantly lower (<0.9%)
27171101200,2,Wright County,0.00%,0,151,0.20%,No significant difference
27171101300,2,Wright County,About 0.9%,*1-4,287,0.20%,No significant difference
27173970100,2,Yellow Medicine County,About 0.9%,*1-4,141,0.70%,No significant difference
27173970200,2,Yellow Medicine County,About 0.9%,*1-4,119,0.70%,No significant difference
27173970300,2,Yellow Medicine County,0.00%,0,127,0.70%,No significant difference
27173970400,2,Yellow Medicine County,0.00%,0,68,0.70%,No significant difference
